Pieter Willem Botha;male;date de naissance;instrument;country;White
Femi Oladegunwa;male;date de naissance;instrument;country;White
Clifford Itoje;male;date de naissance;instrument;country;White
Itam Mann;unknown;date de naissance;instrument;country;White
Soji Odukogbe;male;date de naissance;instrument;country;White
Festus Okotie;male;date de naissance;instrument;country;White
Benjamin Ijagun;male;date de naissance;instrument;country;White
Kola Ono;unknown;date de naissance;instrument;country;2PRACE
Bola Taiwo;unknown;date de naissance;instrument;country;Black
Stephen Ukem;male;date de naissance;instrument;country;White
Oye Shobowale;unknown;date de naissance;instrument;country;Black
Michael Obeatta;male;date de naissance;instrument;country;White
Nwale Omabuwa;unknown;date de naissance;instrument;country;White
Dele Olayinka;unknown;date de naissance;instrument;country;White
George Kassim;male;date de naissance;instrument;country;White
Idolo Umokoro;unknown;date de naissance;instrument;country;White
Kemi Omitola;unknown;date de naissance;instrument;country;White
Mary Umude;mostly_female;date de naissance;instrument;country;White
Ngozi Nwafor;unknown;date de naissance;instrument;country;White
Herve Marignac;unknown;date de naissance;instrument;country;White
Joelle Bauer;female;date de naissance;instrument;country;White
Serge Devesvre;male;date de naissance;instrument;country;White
Igna Igwebuike;unknown;date de naissance;instrument;country;White
Francois Moret;unknown;date de naissance;instrument;country;2PRACE
John Dougan;male;date de naissance;instrument;country;White
Harry Edison;male;date de naissance;instrument;country;White
Serge Truffaut;male;date de naissance;instrument;country;White
Consacrer Peterson;unknown;date de naissance;instrument;country;White
Prenez Ben Webster;unknown;date de naissance;instrument;country;White
Ben Webster Encounters Oscar Peterson;male;date de naissance;instrument;country;API
Stephen Frostberg;male;date de naissance;instrument;country;White
Bob Hilliard;male;date de naissance;instrument;country;Black
David Mann;male;date de naissance;instrument;country;White
Benny Krueger;male;date de naissance;instrument;country;API
Ben Yagoda;male;date de naissance;instrument;country;API
Henry Martin;male;date de naissance;instrument;country;White
Keith Waters;male;date de naissance;instrument;country;White
David Dicaire;male;date de naissance;instrument;country;White
Frank Buchmann-Moller;male;date de naissance;instrument;country;White
George W. Harris;male;date de naissance;instrument;country;White
Bang Theory;andy;date de naissance;instrument;country;API
Fresh Impression;unknown;date de naissance;instrument;country;White
Claude Deppa;mostly_male;date de naissance;instrument;country;White
Steve Waterman;male;date de naissance;instrument;country;White
Richard Edwards;male;date de naissance;instrument;country;White
Roger Janotta;male;date de naissance;instrument;country;Hispanic
Pete Hurt;male;date de naissance;instrument;country;Black
Karen Mantler;female;date de naissance;instrument;country;White
Dennis Mackrel;male;date de naissance;instrument;country;White
Milt Buckner;male;date de naissance;instrument;country;White
Jo Jones;andy;date de naissance;instrument;country;API
George Shearing;male;date de naissance;instrument;country;White
Barry Harris;male;date de naissance;instrument;country;White
Erroll Garner;male;date de naissance;instrument;country;White
Xavier Brunetiere;male;date de naissance;instrument;country;Hispanic
Noah Baerman;male;date de naissance;instrument;country;White
Billy Mayhew;male;date de naissance;instrument;country;AIAN
Johnny May;male;date de naissance;instrument;country;White
Champian Fulton;unknown;date de naissance;instrument;country;White
Jerome Badini;male;date de naissance;instrument;country;White
Ike Quebec;andy;date de naissance;instrument;country;AIAN
Cab Calloway;unknown;date de naissance;instrument;country;White
Sonny Clark;male;date de naissance;instrument;country;2PRACE
Grant Green;male;date de naissance;instrument;country;White
Chris May;mostly_male;date de naissance;instrument;country;White
John White;male;date de naissance;instrument;country;White
Herschel Evans;male;date de naissance;instrument;country;White
Henry Nemo;male;date de naissance;instrument;country;White
Bruno Coquatrix;male;date de naissance;instrument;country;White
Sammy Gallop;male;date de naissance;instrument;country;Black
Mais Sonny Clark;male;date de naissance;instrument;country;White
Clement Romier;male;date de naissance;instrument;country;Black
Mal Waldron;andy;date de naissance;instrument;country;Black
Tito Puente;male;date de naissance;instrument;country;API
Bill Miller;male;date de naissance;instrument;country;White
Boyd Raeburn;male;date de naissance;instrument;country;White
Jimmy Dorsey;male;date de naissance;instrument;country;API
Fabbri Editori;unknown;date de naissance;instrument;country;White
Steven Cerra;male;date de naissance;instrument;country;White
Matty Malneck;mostly_female;date de naissance;instrument;country;White
Frank Signorelli;male;date de naissance;instrument;country;White
Core Collection List;female;date de naissance;instrument;country;White
Huffington Post;unknown;date de naissance;instrument;country;White
Jaap Ludeke;male;date de naissance;instrument;country;White
Mark Keresman;male;date de naissance;instrument;country;API
Eddie Heywood;male;date de naissance;instrument;country;AIAN
Bill Doggett;male;date de naissance;instrument;country;White
Lucky Millinder;andy;date de naissance;instrument;country;White
Luiz Bonfa;unknown;date de naissance;instrument;country;White
Charlie Byrd;mostly_male;date de naissance;instrument;country;AIAN
Wendell Marshall;male;date de naissance;instrument;country;White
Willie Bobo;mostly_male;date de naissance;instrument;country;White
Garvin Masseaux;male;date de naissance;instrument;country;White
Franz Liszt;male;date de naissance;instrument;country;White
Lloro Tu Despedida;unknown;date de naissance;instrument;country;White
John Camacho;male;date de naissance;instrument;country;White
Shu Shu;andy;date de naissance;instrument;country;API
Joracy Camargo;unknown;date de naissance;instrument;country;White
Heckel Tavares;unknown;date de naissance;instrument;country;White
Linda Flor;female;date de naissance;instrument;country;White
Pedro Berrios;male;date de naissance;instrument;country;API
Henrique Vogeler;male;date de naissance;instrument;country;2PRACE
Will MacFarland;mostly_male;date de naissance;instrument;country;White
Kenton Presents;male;date de naissance;instrument;country;AIAN
Vladimir Simosko;male;date de naissance;instrument;country;White
Boots Mussulli;unknown;date de naissance;instrument;country;White
Herb Pomeroy;male;date de naissance;instrument;country;White
Nelson Cogane;male;date de naissance;instrument;country;White
Dick Robertson;male;date de naissance;instrument;country;White
Bob Haggart;male;date de naissance;instrument;country;Black
Frank Eyton;male;date de naissance;instrument;country;White
Ray Santisi;mostly_male;date de naissance;instrument;country;White
Everett Evans;male;date de naissance;instrument;country;White
Jimmy Zitano;male;date de naissance;instrument;country;API
Patricia Kresser;female;date de naissance;instrument;country;White
Paul Lutz;male;date de naissance;instrument;country;White
Claude Martenot;mostly_male;date de naissance;instrument;country;White
Johanna Fritz;female;date de naissance;instrument;country;White
Brigitte Charvolin;female;date de naissance;instrument;country;White
Sam M.;mostly_male;date de naissance;instrument;country;API
Joe Young;male;date de naissance;instrument;country;AIAN
Slide Jimmy Slide;unknown;date de naissance;instrument;country;White
Will Callahan;mostly_male;date de naissance;instrument;country;White
Greasy Gravy;unknown;date de naissance;instrument;country;White
Salt Peanuts;unknown;date de naissance;instrument;country;White
Hey Pete;andy;date de naissance;instrument;country;White
Eat Mo;unknown;date de naissance;instrument;country;White
Tony Jackson;male;date de naissance;instrument;country;API
Watermelon Man;unknown;date de naissance;instrument;country;White
Brad Walseth;male;date de naissance;instrument;country;White
Earl Gardner;male;date de naissance;instrument;country;White
Gigi Grata;male;date de naissance;instrument;country;White
Richard Henry;male;date de naissance;instrument;country;White
Roger Jannotta;male;date de naissance;instrument;country;Hispanic
Christophe Panzani;male;date de naissance;instrument;country;Black
Budd Kopman;unknown;date de naissance;instrument;country;White
Mike Shanley;male;date de naissance;instrument;country;White
Georg Friedrich Haendel;male;date de naissance;instrument;country;White
Pete Beachill;male;date de naissance;instrument;country;Black
Chris Dean;mostly_male;date de naissance;instrument;country;White
Jerry Underwood;male;date de naissance;instrument;country;White
Stacia Proefrock;female;date de naissance;instrument;country;White
Willard Jenkins;male;date de naissance;instrument;country;White
Francois Boucq;unknown;date de naissance;instrument;country;2PRACE
Daniel Cacouault;male;date de naissance;instrument;country;White
Olivier Supiot;male;date de naissance;instrument;country;White
Valerie Vernay;female;date de naissance;instrument;country;White
Stephane Ollivier;unknown;date de naissance;instrument;country;White
Frederic Goaty;male;date de naissance;instrument;country;White
Thierry Jousse;male;date de naissance;instrument;country;Hispanic
Francis Marmande;male;date de naissance;instrument;country;White
Bernard Loupias;male;date de naissance;instrument;country;White
Serge Loupien;male;date de naissance;instrument;country;White
Gerard Rouy;male;date de naissance;instrument;country;White
Daniel Richard;male;date de naissance;instrument;country;White
Nathalie Richard;female;date de naissance;instrument;country;White
Sylvain Torikian;male;date de naissance;instrument;country;2PRACE
Philippe Truffault;male;date de naissance;instrument;country;2PRACE
Jac Berrocal;male;date de naissance;instrument;country;White
Michael Bland;male;date de naissance;instrument;country;White
Barney Bush;male;date de naissance;instrument;country;White
Denis Colin;male;date de naissance;instrument;country;White
Mike Cooper;male;date de naissance;instrument;country;White
Lol Coxhill;unknown;date de naissance;instrument;country;White
Michel Doneda;male;date de naissance;instrument;country;White
Karen Evans;female;date de naissance;instrument;country;White
Fat Kid Wednesdays;unknown;date de naissance;instrument;country;White
Kazuko Hohki;female;date de naissance;instrument;country;White
Tonie Marshall;mostly_female;date de naissance;instrument;country;White
Sam Rivers;mostly_male;date de naissance;instrument;country;API
Louis Sclavis;male;date de naissance;instrument;country;2PRACE
Gunter Sommer;male;date de naissance;instrument;country;White
Jacques Thollot;male;date de naissance;instrument;country;Hispanic
Pat Thomas;andy;date de naissance;instrument;country;Black
Sonny Thompson;male;date de naissance;instrument;country;2PRACE
Francois Tusques;unknown;date de naissance;instrument;country;2PRACE
Olivier Gasnier;male;date de naissance;instrument;country;White
Oliver Jackson;male;date de naissance;instrument;country;White
Patrice Quef;male;date de naissance;instrument;country;2PRACE
Tina Biderman;female;date de naissance;instrument;country;2PRACE
Yellow Dog;unknown;date de naissance;instrument;country;AIAN
Jean-Marie Monestier;male;date de naissance;instrument;country;White
Irving Mills;male;date de naissance;instrument;country;White
Maria Schneider;female;date de naissance;instrument;country;Hispanic
Octavio Paz;male;date de naissance;instrument;country;White
Luciana Souza;female;date de naissance;instrument;country;White
Ben Monder;male;date de naissance;instrument;country;API
Franck Kimbrough;male;date de naissance;instrument;country;White
Gary Versace;male;date de naissance;instrument;country;White
Choro Dancado;unknown;date de naissance;instrument;country;White
Egberto Gismonti;male;date de naissance;instrument;country;White
Rich Perry;mostly_male;date de naissance;instrument;country;White
Frank Kimbrough;male;date de naissance;instrument;country;White
Sylvie Guillem;female;date de naissance;instrument;country;White
Chorus Ingrid Jensen;unknown;date de naissance;instrument;country;White
Charles Pillow;male;date de naissance;instrument;country;Hispanic
Danca Ilusoria;unknown;date de naissance;instrument;country;White
Gene Kelly;mostly_male;date de naissance;instrument;country;2PRACE
Donny McCaslin;mostly_male;date de naissance;instrument;country;White
Greg Gisbert;male;date de naissance;instrument;country;White
Scott Robinson;male;date de naissance;instrument;country;White
Ingrid Jensen;female;date de naissance;instrument;country;White
Keith O;male;date de naissance;instrument;country;White
George Flynn;male;date de naissance;instrument;country;White
Jeff Ballard;male;date de naissance;instrument;country;White
Gonzalo Grau;male;date de naissance;instrument;country;Hispanic
Ryan Truesdell;mostly_male;date de naissance;instrument;country;White
David Baker;male;date de naissance;instrument;country;White
Brian Montgomery;male;date de naissance;instrument;country;White
Kathsuhito Naito;unknown;date de naissance;instrument;country;White
Gene Paul;mostly_male;date de naissance;instrument;country;2PRACE
Patrick Cole;male;date de naissance;instrument;country;White
Eliot Weinberger;male;date de naissance;instrument;country;White
Maria Schneider.com;female;date de naissance;instrument;country;Hispanic
Danish Broadcasting;unknown;date de naissance;instrument;country;White
Mads Vinding;male;date de naissance;instrument;country;White
Steve Loewy;male;date de naissance;instrument;country;White
Monster Piece;unknown;date de naissance;instrument;country;White
Jesper Riis;male;date de naissance;instrument;country;White
Henrik Bolberg Pedersen;male;date de naissance;instrument;country;White
Thomas Fryland;male;date de naissance;instrument;country;White
Steen Hansen;male;date de naissance;instrument;country;White
Peter Jensen;male;date de naissance;instrument;country;White
Klaus Lohrer;male;date de naissance;instrument;country;White
Janus Mogensen;male;date de naissance;instrument;country;White
Nicolai Schultz;male;date de naissance;instrument;country;White
Tomas Franck;male;date de naissance;instrument;country;Black
Uffe Markussen;male;date de naissance;instrument;country;White
Thomas Ovesen;male;date de naissance;instrument;country;White
Jonas Johansen;male;date de naissance;instrument;country;Black
Jim McNeely;male;date de naissance;instrument;country;White
Owen Cordle;male;date de naissance;instrument;country;White
Femi Kuti;male;date de naissance;instrument;country;White
Kunle Olayode;unknown;date de naissance;instrument;country;White
Patrick Goraguer;male;date de naissance;instrument;country;White
Francis Onah;male;date de naissance;instrument;country;White
Onome Udi;unknown;date de naissance;instrument;country;White
Vladimir Neskovic;male;date de naissance;instrument;country;White
Julien Bordier;male;date de naissance;instrument;country;Black
Dear Ella;unknown;date de naissance;instrument;country;White
Dee Dee Bridgewater;mostly_female;date de naissance;instrument;country;Black
Bertolt Brecht;male;date de naissance;instrument;country;White
Marc Blitzstein;male;date de naissance;instrument;country;2PRACE
Charlie Shavers;mostly_male;date de naissance;instrument;country;AIAN
Sonny Burke;male;date de naissance;instrument;country;2PRACE
Mr. Paganini;unknown;date de naissance;instrument;country;White
Cotton Tail;unknown;date de naissance;instrument;country;White
Slide Hampton;unknown;date de naissance;instrument;country;White
Jeff Clayton;male;date de naissance;instrument;country;White
Grady Tate;male;date de naissance;instrument;country;White
Ida Lupino;female;date de naissance;instrument;country;White
Paul Bley;male;date de naissance;instrument;country;White
John Hunt;male;date de naissance;instrument;country;White
Song Sung Long;andy;date de naissance;instrument;country;API
Steve Gadd;male;date de naissance;instrument;country;White
Eric Gale;male;date de naissance;instrument;country;White
Bob Stewart;male;date de naissance;instrument;country;Black
Gordon Stewart;male;date de naissance;instrument;country;White
Richard Tee;male;date de naissance;instrument;country;White
Piero Scaruffi;male;date de naissance;instrument;country;White
Will Holland;mostly_male;date de naissance;instrument;country;White
Sonido Del Valle;unknown;date de naissance;instrument;country;White
Cumbia Sobre;unknown;date de naissance;instrument;country;White
Wilson Viveros;male;date de naissance;instrument;country;White
Guy Davie;male;date de naissance;instrument;country;White
Steve Sawyer;male;date de naissance;instrument;country;White
Robert Luis;male;date de naissance;instrument;country;White
Marisa Brown;female;date de naissance;instrument;country;White
Edition Japon;unknown;date de naissance;instrument;country;White
Nick Ceruli;male;date de naissance;instrument;country;White
John Pisano;male;date de naissance;instrument;country;White
Stuart Gorrell;male;date de naissance;instrument;country;Black
Jackie Trent;andy;date de naissance;instrument;country;White
Gale Garnett;mostly_female;date de naissance;instrument;country;Black
Burt Bacharach;male;date de naissance;instrument;country;White
Hal David;male;date de naissance;instrument;country;Black
Joao Donato;unknown;date de naissance;instrument;country;White
Paulo Valle;male;date de naissance;instrument;country;2PRACE
Raoul Poliakin;male;date de naissance;instrument;country;Hispanic
George Ricci;male;date de naissance;instrument;country;White
Emanuel Vardi;male;date de naissance;instrument;country;White
George Marge;male;date de naissance;instrument;country;White
Romeo Penque;male;date de naissance;instrument;country;White
Rhythm Sweet;unknown;date de naissance;instrument;country;White
Joe Pass;male;date de naissance;instrument;country;AIAN
Elly Fitsdzheral'd;female;date de naissance;instrument;country;API
Edgar Sampson;male;date de naissance;instrument;country;White
Jacques Charles;male;date de naissance;instrument;country;Hispanic
Maurice Yvain;male;date de naissance;instrument;country;White
Rube Bloom;unknown;date de naissance;instrument;country;White
Henry Mancini;male;date de naissance;instrument;country;White
Bronislau Kaper;unknown;date de naissance;instrument;country;White
Kansas Joe;unknown;date de naissance;instrument;country;White
Billy Moll;male;date de naissance;instrument;country;AIAN
Flight Over Rio;unknown;date de naissance;instrument;country;White
Barry Miles;male;date de naissance;instrument;country;White
Henri Texier;male;date de naissance;instrument;country;White
Please Be Kind;unknown;date de naissance;instrument;country;White
Funny Valentine;unknown;date de naissance;instrument;country;Black
People Will;unknown;date de naissance;instrument;country;Black
Old Man River;unknown;date de naissance;instrument;country;White
Frederic Chopin;male;date de naissance;instrument;country;White
Philippe Elhem;male;date de naissance;instrument;country;2PRACE
European Episode;unknown;date de naissance;instrument;country;White
Johnny Dinamo;male;date de naissance;instrument;country;White
Joe Bishop;male;date de naissance;instrument;country;AIAN
Jimmy Davis;male;date de naissance;instrument;country;API
Roger Ramirez;male;date de naissance;instrument;country;Hispanic
Fred Bouchard;male;date de naissance;instrument;country;AIAN
Thierry Quenum;male;date de naissance;instrument;country;Hispanic
Hugh Hopper;male;date de naissance;instrument;country;White
Gary Windo;male;date de naissance;instrument;country;White
John Clark;male;date de naissance;instrument;country;White
Elton Dean;male;date de naissance;instrument;country;White
Juan Garcia Esquivel;male;date de naissance;instrument;country;White
Miklos Rozsa;unknown;date de naissance;instrument;country;White
Dorcas Cochran/;female;date de naissance;instrument;country;White
Oscar Straus;male;date de naissance;instrument;country;AIAN
Jon Pareles;male;date de naissance;instrument;country;Black
Garcia Esquivel Dies;unknown;date de naissance;instrument;country;Hispanic
Pop Composer;unknown;date de naissance;instrument;country;White
Erwann Pacaud;male;date de naissance;instrument;country;White
Tony Wilds;male;date de naissance;instrument;country;API
Roberto Cipelli;male;date de naissance;instrument;country;White
Philippe Garcia;male;date de naissance;instrument;country;2PRACE
Gianmaria Testa;male;date de naissance;instrument;country;White
Paul Verlaine;male;date de naissance;instrument;country;White
Monsieur William;unknown;date de naissance;instrument;country;White
Luigi Tenco;male;date de naissance;instrument;country;White
Gian Piero Simontacchi;male;date de naissance;instrument;country;White
Sidney Bechet;mostly_male;date de naissance;instrument;country;Black
Sidney De Paris;mostly_male;date de naissance;instrument;country;Black
Don Kirkpatrick;male;date de naissance;instrument;country;Black
Pops Foster;unknown;date de naissance;instrument;country;Black
Manzie Johnson;unknown;date de naissance;instrument;country;White
Doug Hawkins;male;date de naissance;instrument;country;White
Jonah Jones;male;date de naissance;instrument;country;White
Buddy Weed;male;date de naissance;instrument;country;White
Walter Page;male;date de naissance;instrument;country;White
Johnny Blowers;male;date de naissance;instrument;country;White
Benton Overstreet;male;date de naissance;instrument;country;White
Chris Smith;mostly_male;date de naissance;instrument;country;White
Ross Gorman;male;date de naissance;instrument;country;White
Fats Waller;unknown;date de naissance;instrument;country;White
Harry Brooks;male;date de naissance;instrument;country;White
Sweet Georgia Brown;unknown;date de naissance;instrument;country;White
Ben Bernie;male;date de naissance;instrument;country;API
Kenneth Casey;male;date de naissance;instrument;country;White
Phil Baxter;male;date de naissance;instrument;country;White
Ursula Oppens;female;date de naissance;instrument;country;White
Jon Benet;male;date de naissance;instrument;country;Black
Ian Nicolson;male;date de naissance;instrument;country;Black
Wolfgang Tango;male;date de naissance;instrument;country;White
Steve Morris;male;date de naissance;instrument;country;White
Chris Wells;mostly_male;date de naissance;instrument;country;White
Tim Sheridan;male;date de naissance;instrument;country;2PRACE
Jens Winther;male;date de naissance;instrument;country;White
Daniel Beaussier;male;date de naissance;instrument;country;White
Roberto Ottini;male;date de naissance;instrument;country;White
Buddy Williams;male;date de naissance;instrument;country;White
Outre Michael Mantler;unknown;date de naissance;instrument;country;White
Quatuor Balanescu;unknown;date de naissance;instrument;country;White
Rick Fenn;male;date de naissance;instrument;country;White
Jack Bruce;male;date de naissance;instrument;country;White
Samuel Beckett;male;date de naissance;instrument;country;Black
Bill Hawkes;male;date de naissance;instrument;country;White
Jane Fenton;female;date de naissance;instrument;country;White
Gary Thomas;male;date de naissance;instrument;country;White
Peter Nappi;male;date de naissance;instrument;country;White
Bar Talk;unknown;date de naissance;instrument;country;Black
Kenneth Knudsen;male;date de naissance;instrument;country;White
Brain Stream;male;date de naissance;instrument;country;White
Theatre Warfield;unknown;date de naissance;instrument;country;White
Short Tales;unknown;date de naissance;instrument;country;Black
Frevo Rasgado;unknown;date de naissance;instrument;country;White
Philip Roberge;male;date de naissance;instrument;country;API
Tim Pinch;male;date de naissance;instrument;country;2PRACE
Tom Pinch;male;date de naissance;instrument;country;API
Daniel Gioffre;male;date de naissance;instrument;country;White
Hollywood Bowl;unknown;date de naissance;instrument;country;White
Fall Out;unknown;date de naissance;instrument;country;White
Battle Hymn;unknown;date de naissance;instrument;country;Black
Bill Claxton;male;date de naissance;instrument;country;White
Burt Goldblatt;male;date de naissance;instrument;country;White
Gruppo Editoriale Fabbri;unknown;date de naissance;instrument;country;White
Tobacco Road;unknown;date de naissance;instrument;country;AIAN
Harvey Pekar;male;date de naissance;instrument;country;White
Dave Bailey;male;date de naissance;instrument;country;API
Paul Desmond Catalog;male;date de naissance;instrument;country;White
Jimmy Witherspoon;male;date de naissance;instrument;country;API
Masterworks Series;unknown;date de naissance;instrument;country;White
John S. Wilson;male;date de naissance;instrument;country;White
Richard Havers;male;date de naissance;instrument;country;White
Murray Horwitz;male;date de naissance;instrument;country;White
Jan de Jeu;male;date de naissance;instrument;country;2PRACE
Chelsea Bridge;female;date de naissance;instrument;country;White
Chester Conn;male;date de naissance;instrument;country;White
Ned Miller;male;date de naissance;instrument;country;Black
Cub Koda;unknown;date de naissance;instrument;country;White
Ken Druker;male;date de naissance;instrument;country;Black
Hollis King;mostly_male;date de naissance;instrument;country;White
Claude Williamson;mostly_male;date de naissance;instrument;country;White
Et Dryden;unknown;date de naissance;instrument;country;White
Buddy Clark;male;date de naissance;instrument;country;White
Jerome Klinkowitz;male;date de naissance;instrument;country;White
Bob Porter;male;date de naissance;instrument;country;Black
Ken Vail;male;date de naissance;instrument;country;Black
Raymond Horricks;male;date de naissance;instrument;country;White
Otto Harbach;male;date de naissance;instrument;country;White
Joe Livramento;male;date de naissance;instrument;country;AIAN
Roll Morton;unknown;date de naissance;instrument;country;White
Gudmundar Ingolfssonar;unknown;date de naissance;instrument;country;White
Magnus Tomasson;male;date de naissance;instrument;country;White
Bjork Gudmundsdottir;unknown;date de naissance;instrument;country;White
Gudmundur Ingolfsson;unknown;date de naissance;instrument;country;White
Gudmundur Steingrimsson;unknown;date de naissance;instrument;country;White
Thordur Hognason;unknown;date de naissance;instrument;country;White
Tomas Magnus Tomasson;male;date de naissance;instrument;country;Black
Kristin Engilbertsdottir;female;date de naissance;instrument;country;White
Eirikur Eiriksson;unknown;date de naissance;instrument;country;White
Paul Burkhard;male;date de naissance;instrument;country;White
Thorsteinn Sveinsson;unknown;date de naissance;instrument;country;White
Mark Fontenoy;male;date de naissance;instrument;country;API
Loftur Gudmundsson;male;date de naissance;instrument;country;White
Jack Holmes;male;date de naissance;instrument;country;White
Jon Sigurdsson;male;date de naissance;instrument;country;Black
Tomas Gudmundsson;male;date de naissance;instrument;country;Black
Joe Darion;male;date de naissance;instrument;country;AIAN
Ruiz Sveinsson;unknown;date de naissance;instrument;country;Hispanic
Mike Stoller;male;date de naissance;instrument;country;White
Help Loving;unknown;date de naissance;instrument;country;White
Georg Magnusson;male;date de naissance;instrument;country;White
Magnus Thor Jonsson;male;date de naissance;instrument;country;White
Oskar Jonasson;male;date de naissance;instrument;country;White
Mark Sabbatini;male;date de naissance;instrument;country;API
Greatest Hits;unknown;date de naissance;instrument;country;White
Jools Holland;unknown;date de naissance;instrument;country;White
Violently Happy;unknown;date de naissance;instrument;country;White
Possibly Maybe;unknown;date de naissance;instrument;country;White
Declare Independence;unknown;date de naissance;instrument;country;White
Tappi Tikarrass;unknown;date de naissance;instrument;country;White
Eldon Jonsson;male;date de naissance;instrument;country;White
Um Urnat;unknown;date de naissance;instrument;country;API
Dark Glasses;unknown;date de naissance;instrument;country;White
Peau Douce;unknown;date de naissance;instrument;country;White
Jack Fuller;male;date de naissance;instrument;country;White
Rodolphe Burger;male;date de naissance;instrument;country;White
Hotel Robinson;unknown;date de naissance;instrument;country;White
William Butler Yeats;male;date de naissance;instrument;country;Black
Bill Wyman;male;date de naissance;instrument;country;White
Brian Jones;male;date de naissance;instrument;country;White
Charlie Watts;mostly_male;date de naissance;instrument;country;AIAN
Keith Richards;male;date de naissance;instrument;country;White
Mick Jagger;male;date de naissance;instrument;country;White
Huit Couche;unknown;date de naissance;instrument;country;White
Eugene Savitzkaya;male;date de naissance;instrument;country;Black
Bruno Herlin;male;date de naissance;instrument;country;White
Maiden Voyage;unknown;date de naissance;instrument;country;White
Joe Chambers;male;date de naissance;instrument;country;AIAN
Steve Slagle;male;date de naissance;instrument;country;White
Earl McIntyre;male;date de naissance;instrument;country;White
Hiram Bullock;unknown;date de naissance;instrument;country;White
Camel Rise;unknown;date de naissance;instrument;country;Hispanic
Baraka Sasa;unknown;date de naissance;instrument;country;2PRACE
Dale Oehler;mostly_male;date de naissance;instrument;country;White
George Bohanon;male;date de naissance;instrument;country;White
Pete Christlieb;male;date de naissance;instrument;country;Black
Ernie Watts;male;date de naissance;instrument;country;White
Dean Parks;male;date de naissance;instrument;country;White
George Cables;male;date de naissance;instrument;country;White
Joe Sample;male;date de naissance;instrument;country;AIAN
Ian Underwood;male;date de naissance;instrument;country;Black
Kent Brinkley;male;date de naissance;instrument;country;Black
Ralph Penland;male;date de naissance;instrument;country;White
Victor Feldman;male;date de naissance;instrument;country;Hispanic
Bud Shank;male;date de naissance;instrument;country;White
Chuck Flores;male;date de naissance;instrument;country;Black
Dick Bock;male;date de naissance;instrument;country;White
Patty Roberts;female;date de naissance;instrument;country;White
Sam Hick;mostly_male;date de naissance;instrument;country;API
Stanley Wilson;male;date de naissance;instrument;country;White
Rio Rhapsody;female;date de naissance;instrument;country;White
Radames Gnattali;unknown;date de naissance;instrument;country;White
Tim Brookes;male;date de naissance;instrument;country;2PRACE
Mc Farland;unknown;date de naissance;instrument;country;White
John Storm Roberts;male;date de naissance;instrument;country;White
Ruy Castro;male;date de naissance;instrument;country;White
Michael J;male;date de naissance;instrument;country;White
Steve Sullivan;male;date de naissance;instrument;country;White
Richie Unterberger;male;date de naissance;instrument;country;White
Morris B. Holbrook;male;date de naissance;instrument;country;White
Chris McGowan;mostly_male;date de naissance;instrument;country;White
Ricardo Pessanha;male;date de naissance;instrument;country;Hispanic
Hugh Masekela;male;date de naissance;instrument;country;White
Dudu Pukwana;female;date de naissance;instrument;country;White
Makhaya Ntshoko;unknown;date de naissance;instrument;country;White
Sandra Nkake;female;date de naissance;instrument;country;Black
Snow Falls;unknown;date de naissance;instrument;country;White
Salisbury Plain;unknown;date de naissance;instrument;country;White
Krystle Warren;female;date de naissance;instrument;country;White
Kellylee Evans;unknown;date de naissance;instrument;country;White
Hugh Coltman;male;date de naissance;instrument;country;White
Tony Dagradi;male;date de naissance;instrument;country;API
Vincent Chancey;male;date de naissance;instrument;country;White
Polka Dots;unknown;date de naissance;instrument;country;White
Jack Higgins;male;date de naissance;instrument;country;White
Ronnie Scott;mostly_male;date de naissance;instrument;country;Black
Herbert Magidson;male;date de naissance;instrument;country;White
Malcolm Dome;male;date de naissance;instrument;country;White
Dave Gil;male;date de naissance;instrument;country;API
Denny Ilett;male;date de naissance;instrument;country;White
Richard Palmer;male;date de naissance;instrument;country;White
Maciek Pysz.jpg;unknown;date de naissance;instrument;country;White
Peter Bacon;male;date de naissance;instrument;country;White
Jack Massarik;male;date de naissance;instrument;country;White
Gianni Montano;male;date de naissance;instrument;country;White
Krystian Data;male;date de naissance;instrument;country;White
Dirk Bertelmann;male;date de naissance;instrument;country;White
Bobby Colomby;male;date de naissance;instrument;country;White
Narada Michael Walden;unknown;date de naissance;instrument;country;White
Randy Brecker;mostly_male;date de naissance;instrument;country;White
David Sanborn;male;date de naissance;instrument;country;White
Bob Herzog;male;date de naissance;instrument;country;Black
Okonkole Y Trompa;unknown;date de naissance;instrument;country;White
Sam Moore;mostly_male;date de naissance;instrument;country;API
Dave Prater;male;date de naissance;instrument;country;API
Peter Graves;male;date de naissance;instrument;country;White
Bobby Economou;male;date de naissance;instrument;country;White
David Nadian;male;date de naissance;instrument;country;White
Harry Lookofsky;male;date de naissance;instrument;country;White
Paul Gershman;male;date de naissance;instrument;country;White
Joe Malin;male;date de naissance;instrument;country;AIAN
Harry Cykman;male;date de naissance;instrument;country;White
Harold Kohon;male;date de naissance;instrument;country;White
Stewart Clarke;male;date de naissance;instrument;country;White
Manny Vardi;female;date de naissance;instrument;country;White
Charles McCracken;male;date de naissance;instrument;country;Hispanic
Kermit Moore;male;date de naissance;instrument;country;White
Peter Gordon;male;date de naissance;instrument;country;White
Cha Cha;andy;date de naissance;instrument;country;API
Matthew Raimondi;male;date de naissance;instrument;country;White
